gender,created,retweet_count,text,num_exclamation,num_tokens,num_replys,contains_link,num_verbs,num_nouns,neg_score,pos_score,neu_score,num_commas,num_period,num_question_mark,num_upper,num_lower,num_num,contains_smiley,num_likes,num_first_person,num_hashtags,num_symbols
female,7/25/11 16:59,0,I just think the amount of junk food @ryanmccartan eats for breakfast makes him my spirit animal. Wrap party cupcake? Yes. Always yes.,0,27,1,0,3,10,0.0,0.353,0.647,0,3,1,4,103,0,0,0,3,0,5
female,10/22/14 17:16,0,Breaking the Chains of #Shame and #Guilt Live now: https://t.co/Zt4YQ76uy9 Best #Christian #Faith #TalkRadio,0,20,0,1,1,1,0.0,0.244,0.756,0,1,0,13,67,4,0,0,0,5,11
female,10/22/15 16:47,0,"""nellie has the best body ever. my cause of death, probably.""  anonymous.",0,19,0,0,1,4,0.215,0.232,0.552,1,3,0,0,55,0,0,0,2,0,6
female,1/1/13 11:06,0,"@Harry_Styles hi H! my birthday is in 10 days and your follow would be the greatest gift of all! please make it happen? all the love_140,653",2,29,1,0,6,6,0.0,0.303,0.697,1,0,1,3,97,8,0,0,2,0,7
female,10/28/08 21:58,0,@matsubunny My favorite solo performance of his tbqh - I need him to bring the sexy back! _,1,19,1,0,3,4,0.0,0.34,0.66,0,0,0,2,68,0,0,0,4,0,4
female,12/11/14 13:45,0,The Fooo Conspiracy - Roller Coaster #euqueronopontopop #EuQMandoTwitter,0,10,0,0,1,0,0.362,0.0,0.638,0,0,0,9,53,0,0,0,0,2,3
female,4/17/09 19:10,0,Now he wanna call the police lmaoooooooooo,0,7,0,0,2,1,0.0,0.0,1.0,0,0,0,1,35,0,0,0,0,0,0
female,6/2/10 11:42,0,@CarnieWilson I'm going 2 try very hard 2 make it a priority in the next wk or 2. I have a phobia about leaving the house. It's been tough.,0,34,1,0,8,4,0.216,0.0,0.784,0,3,0,5,97,3,0,0,6,0,6
female,3/28/10 11:36,0,Who do we think we are? Another weekend in London staying at the Hilton booked with @katiembooth _٪_ُ__٪_ُ__,0,22,1,0,6,5,0.0,0.0,1.0,0,0,1,4,74,0,0,0,0,0,9
female,10/8/10 11:15,0,Did you listen to the extra 3? https://t.co/MJ0kNl4so9,0,9,0,1,2,1,0.0,0.0,1.0,0,1,1,4,33,4,0,0,0,0,6
female,2/3/14 18:19,0,Too many _ِ in the sea for me. Idk which one to choose.,0,16,0,0,2,3,0.104,0.0,0.896,0,2,0,2,37,0,0,0,0,0,3
female,3/28/12 9:07,0,Who the fuck you really wanna be with besides me ? ____ https://t.co/kHT9UgBkE5,0,16,0,1,2,6,0.241,0.0,0.759,0,1,1,6,49,2,0,0,1,0,10
female,6/1/09 4:16,0,At @astleyclarke today with the great team who make amazing jewelry https://t.co/whAntxQxVu,0,12,1,1,1,5,0.0,0.441,0.559,0,1,0,4,70,0,0,0,0,0,6
female,4/24/15 1:11,0,Hottie is boning two guys at the freeones bedb at https://t.co/U5Ta91zjkK,0,11,0,1,2,3,0.0,0.0,1.0,0,1,0,4,51,3,0,0,0,0,5
female,8/11/08 17:16,0,Jony Ive on Apple۪s plans to conquer the fashion and lifestyle industry. https://t.co/b8kTTmNa3e  @edibleapple https://t.co/Ts9B9z4iL0,0,18,1,1,2,5,0.0,0.0,1.0,0,3,0,9,91,6,0,0,0,0,12
female,2/3/12 10:53,0,"Goodbye Glenn, it's been a blast having you on the show. #TheWalkingDead https://t.co/n1Oeldm9oO",0,17,0,1,3,4,0.0,0.0,1.0,1,2,0,7,66,2,0,0,0,1,9
female,4/15/15 19:20,0,These 24 Wedding Photobombs Made The Bride And Groom Day Much Better LOL. https://t.co/8C7Uo5yfZg,0,15,0,1,1,2,0.0,0.349,0.651,0,2,0,17,56,5,0,0,0,0,6
female,8/14/15 23:31,0,Mastering the Rolex Sky Dweller #RolexSkyDweller https://t.co/rpLSh63BUq https://t.co/p5wP8ugmkH,0,9,0,1,2,1,0.0,0.157,0.843,0,2,0,13,61,4,0,0,0,1,11
female,7/20/15 11:56,0,really we should just go there for the turkey snasuage bc the veggies at otay farms are waaay better priced than those at vons,0,24,0,0,4,7,0.0,0.112,0.888,0,0,0,0,103,0,0,0,0,0,0
female,3/3/13 23:05,0,Meaning on voluntary hospital the arts favorable regard shuttle train property: SHAkmJk,0,13,0,0,2,6,0.0,0.22,0.78,0,0,0,5,70,0,0,0,0,0,1
female,4/3/13 14:48,0,Master Class: https://t.co/Un4ZGll3zD Supersonic Series the Superhero in you. Powerful #TalkRadio with Metaphysician Dr. Teggelove.,0,19,0,1,0,0,0.0,0.167,0.833,0,4,0,15,90,2,0,0,0,1,10
female,11/4/09 14:23,0,@SarahNobleLD @WingsScotland @jeremycorbyn Corbyn is a pathetic puppet of the establishment. usless joke,0,14,3,0,2,3,0.233,0.138,0.629,0,1,0,7,81,0,0,0,0,0,4
female,11/11/09 20:23,0,"The joys, the pains, the lies, the truth.. https://t.co/WxwQP4sK5n",0,13,0,1,0,4,0.378,0.216,0.405,3,3,0,5,41,2,0,0,0,0,10
female,8/23/13 12:36,0,Ironic that I have actually washed my hair today so I feel the statement was only half justified,0,18,0,0,5,3,0.082,0.148,0.769,0,0,0,3,76,0,0,0,8,0,0
female,5/7/09 13:36,0,IT'S GONNA BE SO HARD FOR ME TO SWITCH FROM WATCHING LEGEND OF KORRA TO GRAVITY FALLS I KEEP WATCHING GF PROMOS AND PERKING UP AT THE SOUND+,0,29,0,0,6,3,0.061,0.0,0.939,0,0,0,111,0,0,0,0,2,0,2
female,7/19/14 12:57,0,Boycott Circus Allowing Nosey the Elephant to Suffer https://t.co/om50ZcbVfT,0,9,0,1,1,1,0.559,0.0,0.441,0,1,0,9,52,2,0,0,0,0,5
female,3/17/09 10:36,0,packing for a month long trip less than 24 hours before the flight. #whoops,0,16,0,0,1,6,0.0,0.0,1.0,0,1,0,0,58,2,0,0,0,1,2
female,11/3/10 15:22,0,@OpticronPrimal first two theme songs were awesome but not feelin the new one :'c,0,16,1,0,1,4,0.0,0.164,0.836,0,0,0,2,63,0,0,0,0,0,3
female,11/20/14 3:35,0,"#DailyPropheticWord Identity Revealing The Worth Of Others
https://t.co/Zf1B7Ooxfr via @NeilVermillion",0,12,1,1,1,1,0.0,0.174,0.826,0,1,0,14,70,2,0,0,0,1,7
female,10/16/10 9:04,0,7 amazing followers in the last week and there will be more tomorrow. Growing with https://t.co/n9f4hIYL3o,0,17,0,1,3,4,0.0,0.308,0.692,0,2,0,4,77,4,0,0,0,0,6
female,4/18/14 8:49,0,@permanentlymgc DONT USE THE ONE QUOTE I ALWAYS USE AGAINST ME WOMAN,0,12,1,0,2,2,0.0,0.0,1.0,0,0,0,42,14,0,0,0,2,0,1
female,8/20/12 20:57,0,low light photography is the best photography,0,7,0,0,1,2,0.186,0.372,0.442,0,0,0,0,39,0,0,0,0,0,0
female,4/19/14 15:56,0,"literally been so put off relationships, the thought of being in one actually makes me want to vomit at the minute, not even lying",0,26,0,0,7,3,0.0,0.156,0.844,2,0,0,0,105,0,0,0,1,0,2
female,5/13/09 17:38,0,"#TopTenWorkAtHomeJobs 
These Are The Best I Could Find! 
https://t.co/JEEmsxnukA     
#STARTEARNINGNOW
... https://t.co/tcfOqfzgdp",1,19,0,1,3,0,0.0,0.31,0.69,0,5,0,33,63,0,0,0,2,2,16
female,10/9/15 15:07,0,A Social History of the American Negro by Benjamin Griffith Brawley https://t.co/E0j8mz9zn8 https://t.co/3sBQUfzVk3,0,13,0,1,1,2,0.0,0.0,1.0,0,2,0,13,74,6,0,0,0,0,10
female,11/15/12 11:23,0,1 tweep followed (thank you!) and 4 unfollowed (goodbye!) me in the past day. Thank you https://t.co/kwIJYFbiYv.,2,25,0,1,3,3,0.0,0.181,0.819,0,3,0,6,75,2,0,0,1,0,13
female,10/1/09 9:08,0,"Gained 1 new follower in the past day. I۪m growing my account the right way, are you? Do it with https://t.co/THY9luFRm5",0,24,0,1,4,5,0.0,0.193,0.807,1,2,1,8,80,3,0,0,2,0,8
female,9/24/15 12:26,0,Go watch the new video @1245Josh,0,6,1,0,2,1,0.0,0.0,1.0,0,0,0,2,20,4,0,0,0,0,1
female,7/11/11 6:57,0,"@JustinTrudeau @RideauHall
Beautiful!
The health and safety of you and your family are priorities.
May you all have many happy times there!",2,28,2,0,3,5,0.0,0.366,0.634,0,1,0,7,106,0,0,0,0,0,5
female,8/26/15 23:25,0,"@WileyNorvellHey Wiley , Please  Checkout our app that helps you find Fitness Buddies, Here's the link -&gt;https://t.co/y2MBODGk8X",0,22,1,1,3,4,0.0,0.35,0.65,2,1,0,15,85,2,0,0,0,0,12
female,9/14/15 16:13,0,Nighttime is the best time _Ӵ_ https://t.co/PTcZUlWzcp,0,9,0,1,2,4,0.0,0.412,0.588,0,1,0,7,34,0,0,0,0,0,7
female,4/2/13 17:28,0,I tried walking to class and reading at the same time and it didn't work out so well,0,19,0,0,5,2,0.0,0.146,0.854,0,0,0,1,65,0,0,0,1,0,1
female,8/19/11 19:58,0,So excited to start the Islam section in my religions class ______,0,17,0,0,1,9,0.0,0.197,0.803,0,0,0,2,47,0,0,0,2,0,6
female,10/21/14 6:54,0,the greatest? _,0,4,0,0,1,0,0.0,0.808,0.192,0,0,1,0,11,0,0,0,0,0,2
female,10/22/11 13:45,0,Happy birthday to the cutest twins around __ե @B_Dizzz and Jordan! https://t.co/DIowUEHmld,1,15,1,1,0,5,0.0,0.438,0.562,0,1,0,9,60,0,0,0,0,0,10
female,9/1/11 17:24,0,KENYA: All the pictures from Vera Sidika۪s Birthday that got everyone questioning her age**FABULOUS** https://t.co/15PLffJT4o,0,18,0,1,2,4,0.091,0.0,0.909,0,1,0,21,76,3,0,0,0,0,10
female,12/7/11 10:07,0,@JoeManager where are the infos about Latin America shows?? 30,0,12,1,0,2,2,0.0,0.0,1.0,0,0,2,4,44,2,0,0,0,0,3
female,4/23/14 19:25,0,Trying to convince my dad to take me to the breeders cup #wishmeluck _ُ_ُ_,0,17,0,0,5,5,0.0,0.133,0.867,0,0,0,1,54,0,0,0,3,1,4
female,7/15/14 18:04,0,@DrJoeThompson @mostlikelymax plagiarism is the sincerest form of flattery,0,9,2,0,2,3,0.0,0.386,0.614,0,0,0,3,61,0,0,0,0,0,2
female,1/7/10 15:58,0,Future fans really the most sensitive. Y'all got us Drake fans beat.,0,14,0,0,2,2,0.0,0.0,1.0,0,2,0,3,51,0,0,0,0,0,3
female,3/24/09 10:39,0,@laurenfell ah I'm so jealous! I loved them as a child and the pancake house omg,1,18,1,0,3,4,0.19,0.22,0.59,0,0,0,2,60,0,0,0,4,0,3
female,11/29/12 22:49,0,The person who makes you happiest is the person who can hurt you the most.,0,16,0,0,4,4,0.165,0.204,0.631,0,1,0,1,58,0,0,0,0,0,1
female,10/14/15 21:55,0,GLASSMASTERS- DANCERS IN THE GREEN ROOM C1879 - BY EDGAR DEGAS https://t.co/3G5UKrSbQK https://t.co/6FFwh9ZMRi,0,13,0,1,0,5,0.0,0.0,1.0,0,2,0,57,21,8,0,0,0,0,12
female,6/26/12 21:50,0,Hallmark be having the best movies __,0,8,0,0,3,2,0.0,0.412,0.588,0,0,0,1,28,0,0,0,0,0,2
female,2/11/15 21:58,0,How to Make Love to a Man Tips - Get the Fire Back in Your Relationship Tonight https://t.co/WV4TlWqIv7 #MakeLove,0,20,0,1,2,4,0.111,0.194,0.694,0,1,0,18,68,2,0,0,0,1,7
female,9/25/15 12:41,0,"@StrigoiBolivar *seeing a lonely walker, she smirks and puts her cigarette out before getting up and follows them around the park. Waiting-",0,25,1,0,5,3,0.111,0.0,0.889,1,1,0,3,110,0,0,0,0,0,5
female,9/27/14 17:44,0,i love when my mom takes me to mc donalds instead of the gym,0,14,0,0,2,3,0.0,0.259,0.741,0,0,0,0,47,0,0,0,3,0,0
female,3/20/10 12:32,0,Where do the good boys go?,0,7,0,0,2,1,0.0,0.367,0.633,0,0,1,1,19,0,0,0,0,0,1
female,4/23/15 10:21,0,@OMGitsBeezy_NC ; lmao I know a lot PUTTY fym; I'm w/ the shits. _ԏ_,0,19,1,0,3,6,0.194,0.244,0.562,0,1,0,13,33,0,0,0,4,0,9
female,7/28/09 16:30,0,@pinktoolsnprls the only live feeder animals are crickets and such like.,0,12,1,0,2,3,0.0,0.2,0.8,0,1,0,0,60,0,0,0,0,0,2
female,12/4/14 3:04,0,Thanks FINSAHOME for the follow! Im very happy about it.,1,13,0,0,1,2,0.0,0.473,0.527,0,1,0,11,34,0,0,0,1,0,2
female,3/7/13 7:55,0,Babe is trying ph_ for the first time _,0,10,0,0,3,2,0.0,0.0,1.0,0,0,0,1,28,0,0,0,0,0,2
female,10/16/15 19:58,0,"NEW Guide to the Pianist's Repertoire, Third Edition by Maurice Hinson Hardcover https://t.co/z3oQEOBphE https://t.co/Txs9KUZLIz",0,16,0,1,0,1,0.0,0.0,1.0,1,2,0,22,79,2,0,0,0,0,12
female,10/26/13 18:37,0,@jaylennnex the school took it Jaylene lmao you goofy,0,9,1,0,2,2,0.0,0.328,0.672,0,0,0,1,43,0,0,0,0,0,1
female,5/22/11 20:40,0,My bed is the comfiest __,0,7,0,0,1,3,0.0,0.0,1.0,0,0,0,1,17,0,0,0,1,0,2
female,8/1/15 3:08,0,[Single] Huh Gong  The Mother and Daughter-In-Law OST Part.14 (MP3)  via https://t.co/3lrsGWL5Z6 https://t.co/7sS8mGcm72,0,23,0,1,0,2,0.0,0.0,1.0,0,3,0,20,59,10,0,0,0,0,17
female,9/30/13 13:42,0,you'll stay hurt if you make someone official with out the intent of keeping them forever.,0,18,0,0,4,2,0.185,0.0,0.815,0,1,0,0,73,0,0,0,0,0,2
female,9/15/10 14:56,0,'You' so pretty when you speak the #Truth. https://t.co/W6RtcFw70x,0,13,0,1,1,0,0.0,0.304,0.696,0,2,0,5,41,3,0,0,0,1,9
female,10/17/11 13:10,0,Parents- Learn insights &amp; tips on helping our kids navigate their friendships w/out the drama. Listen: https://t.co/cywmdlJctC #talkradio,0,25,0,1,4,8,0.0,0.231,0.769,0,2,0,5,107,0,0,0,0,1,12
female,11/14/11 7:49,0,"Fun fact, my grandparents are idiots and let their cats outside all the time, so my dad's favourite one (they had like 12 I s2g) ...",0,32,0,0,4,7,0.0,0.201,0.799,2,3,0,2,94,3,0,1,6,0,8
female,7/22/10 14:58,0,I wonder if I can get to the dam and back on 40 tomorrow,0,14,0,0,3,2,0.0,0.0,1.0,0,0,0,2,39,2,0,0,3,0,0
female,7/30/15 6:23,0,"To live is the rarest thing in the world. Most people exist, that is all.",0,18,0,0,4,3,0.0,0.0,1.0,1,2,0,2,54,0,0,0,0,0,3
female,4/3/09 19:27,0,Thank you #everyone for the follows &amp; #retweets YOU'RE APPRECIATED! _________ Blessed to reach 15k! _@SocialQuant_Net https://t.co/IDbBbFEwzE,2,32,1,1,6,13,0.0,0.482,0.518,0,1,0,27,76,2,0,0,0,2,24
female,5/4/09 13:48,0,"@Applebees So, you've taken my two favorite things off the menu and left me with a crappy experience the last two times I've visited.",0,28,1,0,5,5,0.13,0.109,0.761,1,1,0,3,102,0,0,0,3,0,5
female,7/1/09 19:32,0,"Goodvibes all the way :) 
#OTWOLHappyTimes
#PushAwardsJaDines",0,11,0,0,0,4,0.0,0.333,0.667,0,0,0,12,38,0,1,0,0,2,4
female,9/27/15 13:45,0,my brother miss me and i just seen the nigga this morning #c,0,14,0,0,2,3,0.127,0.0,0.873,0,0,0,0,47,0,0,0,3,1,1
female,9/12/12 15:59,0,@_CallHerSherry yo truss me I have the weirdest feeling in my belly lawd _,0,14,1,0,1,5,0.142,0.112,0.746,0,0,0,4,54,0,0,0,7,0,3
female,4/9/10 20:41,0,what's the best university to go to for Halloween?,0,11,0,0,2,2,0.0,0.344,0.656,0,0,1,1,39,0,0,0,0,0,2
female,9/2/09 3:09,0,LU to the WEH...,0,5,0,0,0,1,0.0,0.0,1.0,0,3,0,5,5,0,0,0,0,0,3
female,6/26/13 15:31,0,"honestly, beer shits are the worst. _٪__",0,12,0,0,2,5,0.507,0.211,0.282,1,1,0,0,28,0,0,0,0,0,5
female,7/27/13 10:03,0,@Ken_Speith28 that's why I was the only one wearing it _Ձ_ُ_,0,14,1,0,5,2,0.0,0.0,1.0,0,0,0,4,37,2,0,0,2,0,6
female,7/12/13 11:37,0,Believe in the #afterlife? See #apparitions &amp; want to know more? Listen to a real life situation here: https://t.co/xluBb2bi37 #reconnect,0,28,0,1,5,8,0.0,0.084,0.916,0,1,2,4,102,3,0,0,0,3,13
female,10/27/09 20:26,0,"The one thing that could make the difference between a successful biz and a   https://t.co/VHtDjTqrwt
 #startup https://t.co/qtJczjRSGs",0,20,0,1,2,4,0.0,0.213,0.787,0,2,0,9,96,0,0,0,0,1,11
female,4/26/12 11:57,0,@recognize_cj no I was in park and pressing on the gas to warm my car up in the morning and out of no where my engine sounded like it was,0,30,1,0,5,5,0.13,0.13,0.74,0,0,0,1,105,0,0,1,6,0,2
female,10/20/15 10:31,0,The sentiments of this article at spot on! Marketing and Sales need to be cohesive @Molly_Reynolds1 https://t.co/bnb0zuGR5v via @Inc,1,20,2,1,2,6,0.0,0.0,1.0,0,1,0,8,94,3,0,0,0,0,9
female,1/31/15 3:04,0,@Kaaaaatie_x OH MY GOD KATIE FUCKING CONGRATS FOR THE FOLLOW OF CAROLINE,0,12,1,0,0,3,0.0,0.444,0.556,0,0,0,50,9,0,0,0,0,0,2
female,9/16/11 3:34,0,@paulwesleyshair @kennethtrujillo @50ShadesOfDEMl @StoneColdDeluxe she was in Brazil during release week still did the same numbers as PTX,0,18,4,0,2,5,0.0,0.0,1.0,0,0,0,12,103,2,0,0,0,0,4
female,11/13/11 17:16,0,Why do a lot of dudes in the Air Force look like they just graduated the glee club in hs _,0,21,0,0,3,6,0.0,0.283,0.717,0,0,0,3,66,0,0,1,0,0,1
female,6/18/15 13:37,0,This new late policy is going to be the death of me,0,12,0,0,3,2,0.262,0.0,0.738,0,0,0,1,39,0,0,0,0,0,0
female,10/30/13 19:27,0,People assume the funniest stuff _,0,6,0,0,1,4,0.0,0.474,0.526,0,0,0,1,27,0,0,0,0,0,1
female,10/10/12 14:31,0,#Transitioning to the community after #military service is strongly assisted by the peer networks #veterans listen https://t.co/9DO7c5E3mg,0,20,0,1,4,5,0.0,0.116,0.884,0,1,0,4,106,4,0,0,0,3,8
female,12/1/13 8:59,0,Staying in my bed till the cafe open again__,0,11,0,0,2,3,0.0,0.0,1.0,0,0,0,1,33,0,0,0,2,0,2
female,10/23/11 10:38,0,Finally got the heating working at our house at uni. OMG yay not gonna freeze to death now,0,20,0,0,4,4,0.215,0.145,0.64,0,1,0,4,68,0,0,0,0,0,1
female,2/9/15 16:17,0,Brown haired and brown eyes guys are the best __,0,11,0,0,1,4,0.0,0.318,0.682,0,0,0,1,36,0,0,0,0,0,2
female,1/16/10 20:16,0,"Like I found the derpiest majoras mask one. The colors are bad and like not mixed, link has shit eyes AND A SWORD THAT LOOKS LIKE RIVENS",0,29,0,0,5,6,0.201,0.233,0.566,1,1,0,31,77,0,0,2,2,0,2
female,8/30/14 17:14,0,"in other news, I just realized that the fancy pen I threw away a few weeks ago was actually my tire pressure gauge",0,24,0,0,3,6,0.104,0.0,0.896,1,0,0,2,89,0,0,0,6,0,1
female,2/12/13 15:47,0,My phone won't even let me leave the Twitter app..,0,12,0,0,3,2,0.118,0.0,0.882,0,2,0,2,36,0,0,0,2,0,3
female,8/25/15 19:15,0,"""The way you look at me, boy you can't pretend. I know you ain't in love with her, break up with her""_",0,30,0,0,6,3,0.142,0.055,0.803,2,1,0,2,71,0,0,0,2,0,8
female,7/18/14 16:55,0,@Adele you did it again. Hello is giving me goosebumps. You are the best in our generation hands down. SLAYY!!!,3,26,1,0,5,3,0.0,0.293,0.707,0,3,0,8,77,0,0,0,1,0,7
female,10/12/15 16:58,0,The Divine Fire by May Sinclair https://t.co/HivLBKbd0x https://t.co/2Do8i0cMad,0,8,0,1,2,0,0.2,0.3,0.5,0,2,0,11,47,4,0,0,0,0,10
female,10/3/13 23:54,0,"@BethanyMota #MOTAVATORMONDAY  
Bethany can you please please follow me it will mean the world to me !!!!!!!!!
You are amazing__",9,33,1,0,5,3,0.0,0.243,0.757,0,0,0,19,75,0,0,0,2,1,13
female,10/22/15 21:13,0,so I fell on my way down the stairs today LMAO,0,11,0,0,1,3,0.0,0.34,0.66,0,0,0,5,31,0,0,0,4,0,0
female,9/25/14 16:52,0,"Learn to preserve the #recipes, the memories &amp; the personal stories behind the food. Listen Live: https://t.co/JzAzaaEpu3 best #TalkRadio",0,26,0,1,3,6,0.0,0.189,0.811,1,2,0,8,102,1,0,0,0,2,12
female,7/8/14 11:46,0,@CBCNews YAY!! The whole hunt thing should be banned anyway. #sos-saveoursheep,2,17,1,0,3,6,0.179,0.282,0.538,0,1,0,8,54,0,0,0,0,1,6
female,2/14/14 20:40,0,"@beccaoel much all of this hurts, the choices we're having to make and to go through everything. But it's all with love because all we",0,29,1,0,5,4,0.118,0.136,0.746,1,1,0,1,104,0,0,0,0,0,5
female,6/9/13 20:07,0,10.30 | Meet up w. #OGs and #ExecTeamHS at the mall for #TwerkOrTreat flyers at 6PM _ٍ_ҝ | 410 Four Seasons Blvd | meet by the fountain_,0,32,0,0,1,9,0.0,0.0,1.0,0,2,0,15,75,8,0,0,0,3,11
female,7/31/12 21:36,0,"imperiosity: The worst feeling ever is like, well I۪m really fucking used to this happening but it still... https://t.co/lCy9ICjUij",0,22,0,1,2,3,0.115,0.206,0.679,1,4,0,6,95,1,0,0,0,0,10
female,5/3/14 10:08,0,Ms. Despar is taking us on a field trip to the hospital she works at and I'm going to dress up in scrubs and sneak in to perform a surgery,0,31,0,0,8,5,0.0,0.0,1.0,0,1,0,3,104,0,0,0,2,0,2
female,3/3/09 12:58,0,"@KeziahJulietB that would have been the end of me, death by laughing",0,13,1,0,4,3,0.228,0.187,0.585,1,0,0,3,52,0,0,0,0,0,2
female,6/25/11 10:21,0,"An old man said to me just as he was leaving the cafe, ""Don't do something I wouldn't, and if you do, remember the date.""",0,33,0,0,8,4,0.0,0.0,1.0,3,1,0,3,86,0,0,0,3,0,8
female,10/30/14 16:30,0,#Churches can affectively come alongside #kids &amp; extend the arms of #Jesus to them in practical ways. Listen Live: https://t.co/8M3KVxcsKZ,0,27,0,1,5,3,0.0,0.082,0.918,0,2,0,9,100,2,0,0,0,3,12
female,1/31/09 15:31,0,@blackrepublican you have to care and respect the black experience first.,0,12,1,0,4,1,0.0,0.412,0.588,0,1,0,0,61,0,0,0,0,0,2
female,10/6/15 21:50,0,Witness for the Defense by A. E. W. Mason https://t.co/ZGtqTjCErW https://t.co/3XYEQ3le7u,0,11,0,1,0,2,0.0,0.13,0.87,0,5,0,16,47,3,0,0,0,0,13
female,3/24/15 12:20,0,"@taaaaash__ Call back, the interview is over the phone.",0,13,1,0,1,5,0.0,0.0,1.0,1,1,0,1,41,0,0,0,0,0,5
female,10/20/14 0:26,0,remember when ference marched in a pride parade........ what if there's a gay player on the oilers,0,19,0,0,3,6,0.0,0.146,0.854,0,8,0,0,73,0,0,0,0,0,9
female,5/31/09 16:11,0,@emmajeans I think so? The department gets a budget for journal subscriptions and I think libraries are on that,0,20,1,0,4,6,0.0,0.0,1.0,0,0,1,3,88,0,0,0,4,0,2
female,9/15/15 19:30,0,"We can pay higher rebates, up to 80% from what we earn. The others are usually less than 50%! https://t.co/Jspr78pxgr",1,25,0,1,4,5,0.082,0.0,0.918,1,2,0,3,79,6,0,0,0,0,10
female,10/7/11 7:59,0,"Hey brad, hope you smash the show tonight!! Can't wait to see you and the boys on tour next year!! Ily
@TheVampsBrad
Please follow me
X30",4,35,1,0,6,6,0.0,0.319,0.681,1,0,0,8,95,2,0,0,0,0,7
female,5/30/14 18:01,0,Sukey Forbes talks about the loss of her child and coping strategies.  Live now: https://t.co/1YG0DBBM4m #reconnect #afterlife,0,22,0,1,3,5,0.126,0.0,0.874,0,2,0,9,88,3,0,0,0,2,9
female,2/1/12 16:28,0,Why are little babies just the most precious things on earth __,0,13,0,0,1,5,0.0,0.266,0.734,0,0,0,1,49,0,0,0,0,0,2
female,7/13/11 7:47,0,I'm #reading The Book Thief by Markus Zusak https://t.co/WkoOUPDI4P,0,11,0,1,2,2,0.298,0.0,0.702,0,1,0,13,38,1,0,0,1,1,7
female,2/8/11 23:38,0,"I'm wearing a small amount of clothes and the guy at the coffee shop didn't charge me 4 my donut, coincidence I think not",0,27,0,0,5,7,0.0,0.0,1.0,1,0,0,2,92,1,0,0,6,0,3
female,10/6/15 23:06,0,How Steve Jobs introduced the iPod and savedApple https://t.co/qQ67OJ9GZb https://t.co/4q6L0uwxVE,0,10,0,1,1,2,0.0,0.0,1.0,0,2,0,13,59,6,0,0,0,0,10
female,5/4/13 8:53,0,Following ppl w the same last name as me like what up we're cousins,0,15,0,0,2,4,0.0,0.172,0.828,0,0,0,1,52,0,0,1,1,0,1
female,4/13/10 21:48,0,Ready for the weekend. And it's Monday.,0,10,0,0,1,1,0.0,0.294,0.706,0,2,0,3,27,0,0,0,0,0,3
female,11/5/14 8:57,0,Mentally and emotionally attempting to survive the day.,0,9,0,0,2,1,0.0,0.0,1.0,0,1,0,1,46,0,0,0,0,0,1
female,3/30/10 10:19,0,1. Never think you're the only one with #thoseboys,0,12,0,0,2,1,0.0,0.0,1.0,0,1,0,1,37,1,0,0,0,1,3
female,10/29/13 6:45,0,Interview for the Amex stadium tomorrow _ #bhafc,0,9,0,0,0,5,0.0,0.0,1.0,0,0,0,2,37,0,0,0,0,1,2
female,7/30/13 14:39,0,"@jennybent Small towns might be different, but I can ask the grocer to order for next season--then I buy them all! No one touch my thing!",2,31,1,0,6,6,0.128,0.0,0.872,1,0,0,4,102,0,0,0,6,0,6
female,8/3/09 5:20,0,4 new tweeps followed me in the last day. I find relevant people to follow with the #CopyFollowers feature of https://t.co/x8ulXgwfMI,0,23,0,1,3,5,0.0,0.0,1.0,0,2,0,6,98,2,0,0,3,1,7
female,7/31/15 11:43,0,"""Enjolras is sure he۪s used more emojis in this week than he has in the rest of his life combined. Courfeyrac would be so proud if he knew.""",0,32,0,0,8,4,0.0,0.195,0.805,0,2,0,2,106,0,0,0,0,0,4
female,9/12/15 11:38,0,hi The_French_One #NominateToriKelly #MTVEMA,0,6,0,0,0,2,0.0,0.0,1.0,0,0,0,12,25,0,0,0,0,2,4
female,7/22/09 12:08,0,was i the only person expectin blood behind victorias head as she sank in the bathtub? i thot it was gonna be a homage to britneys everytime,0,29,0,0,6,7,0.0,0.0,1.0,0,0,1,0,113,0,0,0,2,0,1
female,10/23/13 21:17,0,The cook SUCKS,0,3,0,0,0,1,0.618,0.0,0.382,0,0,0,6,6,0,0,0,0,0,0
female,10/22/11 12:40,0,Literally consider dropping out of school and becoming a stripper 98% of the time...,0,16,0,0,3,4,0.0,0.0,1.0,0,3,0,1,64,2,0,0,0,0,4
female,12/18/14 21:54,0,"#talkradio Laughter, a good glass of #wine, and an econo-sized box of Milk Duds are the path to true zen. Listen now https://t.co/AlQ8BmkgOA",0,30,0,1,2,9,0.0,0.319,0.681,2,2,0,9,97,1,0,0,0,2,11
female,8/2/09 14:43,0,i still need a little less than a page to finish my rhetorical analysis and I know that the rest of it is just gonna be useless nonsense.,0,30,0,0,6,4,0.2,0.0,0.8,0,1,0,1,108,0,0,0,4,0,1
female,3/14/10 12:50,0,Rocky still the baddest replacement though.. Can't take her title away,0,13,0,0,2,2,0.0,0.0,1.0,0,2,0,2,55,0,0,0,0,0,3
female,7/10/15 2:51,0,Love that her boobs stole the mic! Lol,1,9,0,0,2,2,0.0,0.549,0.451,0,0,0,2,28,0,0,0,0,0,1
female,4/11/15 15:28,0,I was the 200th,0,4,0,0,1,0,0.0,0.0,1.0,0,0,0,1,8,3,0,0,1,0,0
