gender,created,retweet_count,text
male,2/13/11 23:43,0,"@_BVM Yes, but if you think candy corn is OK you might feed it to your children, and they might develop a serious case of bad taste"
male,6/20/12 14:53,0,Where were you when I was scared and all alone inside my head?
male,2/22/12 11:22,0,"regram @georgeresch
Don't try and be cute with the doctor. They can smell a virgin from a mile away. https://t.co/XYWiEfOn5R"
male,9/28/15 12:42,0,@voyeur_villa See Sonia already took a bath and now Dizi is home and she going to take a 3min bath they could took a bath together SAD SAD
male,7/2/09 16:21,1,Been living with @jothogo for 2 months and I just realized I hadn't followed him on Twitter. Lolz
male,6/16/09 13:24,0,I could live two lives and not be close to developing cancer so stop acting like EVERYTHING causes cancer.
male,7/2/13 0:15,0,"I heard the Feds listening, watching and looking. #ThatsFr"
male,10/8/15 12:59,0,Mahogany Dining Table and Chairs Traditional 7 Piece  North Carolina Furniture - Bid Now! _ https://t.co/UG2Yh1TsNE https://t.co/OPnZxw2TFd
male,3/10/15 1:23,0,@FUNNY_BTS and there's Chen behind them..
male,6/24/11 3:28,0,5 tips for a Workday and ServiceNow integration: #HR #HRTechConf https://t.co/uTFazkf8Ya #servicenow https://t.co/f6FkutlqH5
male,9/7/10 20:49,0,@Jnamavar enshalla I'll never fail making you smile and be blessed;*
male,7/22/12 7:32,0,@jasmineimani_ i like kids depending on the age but i like being by myself at the same time. and my choices in females ain't always 100. lol
male,5/21/10 23:05,0,Our change was 2 and I didn't want it so Jake was all fine I'll take it
male,10/3/11 16:13,0,@Esmerovka when in reality you prolly posted it that second to Instagram and Twitter _
male,6/16/11 8:28,0,"Ab Soul, Kendrick, and Robb Banks??? Naw I'm deliberately killing us in a car accident if that's what you got on my aux cord"
male,3/10/15 20:03,0,@saranghamy change jacket and i fav
male,5/7/14 5:05,0,@Lizzie_Luhv keep ours and our kids names out of your fucking mouth! Im sick of you and his shit.
male,8/12/12 18:12,0,"Build a Transforming Workbench, Desk, and Storage Unit https://t.co/nXd2BRvFqh"
male,8/5/12 9:43,0,Let's just forget all about it and go to study .. ___գ
male,6/9/09 11:43,0,"@BettyWLiu thanks for the article on ""Follow your Skill"" Well written and perfect blend of quality with concise."
male,3/30/12 3:23,0,"If you wanna find out if niggas real or not act broke and see how niggas act, that'll tell you if homie ya mans or not ___"
male,3/23/14 14:50,0,@AgnesJoub Genie and Rafa are the best in my _.
male,1/12/12 11:01,0,@HIMANSHU i had a dream i seen heems and told him we going flag shopping
male,5/21/12 20:39,0,just gotta pull up this one grade and im set _
male,12/15/11 4:23,0,"Enter the Unique Baby Sweepstakes for $5,000 AND free formula for a year! https://t.co/35RT1txjEE #uniquebaby  https://t.co/U39q9G3Cmh"
male,1/15/11 14:14,0,@hittingpaydirt @clangager 5 actually more live this season with new PAT rules and kickers sucking. Have been talking to books about it
male,4/26/08 21:54,0,Please do me a favor and vote for https://t.co/dglFdpFRAF! Thanks https://t.co/3qParOf7gS
male,6/9/15 16:33,0,"@SenatorMensch @TribLIVE @antonydavies Would you consider reducing the size and salary of the legislature to be ""spend[ing] more frugally?"""
male,12/29/11 13:25,1,"@AND_IM_GONE This is a scheduled tweet, just letting you know that I appreciate you!!

Now rank me up on cs. Thanks."
male,4/16/09 9:27,0,"@Einherion Yeah, you can crack seawater-&gt;H and pull CO2 out of the atmosphere with syngas production, turn co2 to oil. :)"
male,7/6/15 9:32,0,"if you are interested in some deep ass stuff..

https://t.co/tvoqqQarWu"
male,10/25/15 20:15,0,@Nikki_irp -I feel you stiffen against me and I gently let you go- I'm sorry Nikki. I shouldn't have done that
male,4/17/09 11:31,1,"@_Gags_ @MattTopolski Also, WWE doing really well on Youtube and on-demand services so Monday rating less important than in the past."
male,6/1/11 20:52,0,I wish I went to school closer to @Mark_A_Schwab . Beating up doors and walls looks like a lot of fun.
male,11/3/09 17:03,0,@itrNella got about 20 minutes out too and I had to work that night!
male,7/7/09 12:14,0,"Them House Of Lords lads have a long memory, they remember Wat Tyler and won't be letting that carry on happen again."
male,2/14/13 14:05,0,@CllrJonHawkes @MsErika_B And it did it by kicking it back. The fatal motion was the dodgy manouver.
male,9/20/12 4:42,0,A swift kick in Tory balls -Peers vote to delay tax credit cuts and to protect those who lose out - Politics live https://t.co/o9ROi2yWB0
male,6/10/11 10:46,0,"@RhyminSimonGR Such a special day, #Simons10thBday It's time to celebrate and have a drink to you https://t.co/URi3u3Oa6S"
male,11/22/10 9:10,0,"Introducing my parents to this absolute classic, and what a soundtrack it has!! #tunes #classic_ https://t.co/nRplqrapfE"
male,10/3/12 12:35,0,I'd take a whole extra year of calculus if it somehow meant I could lose just 5 pounds and keep it off for once in my goddamn life
male,10/17/10 6:59,0,Keep your goals in front of you and your fears behind you. - Tony Robbins #quote
male,3/13/12 16:48,0,Fell in love with drug money and change
male,1/24/13 14:29,0,"#Fitness guru, Kathy Kaehler, Live your healthiest and fittest life!  Listen: https://t.co/ts4L9pJs9B Best #TalkRadio"
male,3/5/12 6:43,0,"larger way, Where many paths and errands meet. And whither then? I cannot say. The Road goes ever on and on Out from the door where (8/10)"
male,6/24/15 13:56,0,@sarusasshiko then why don't you ship Otori and Yuta
male,8/22/12 18:53,0,When you fall and become a fuckboi __ (ib: @HolyCrapItsRob1) (Vine by Jeff Adler) https://t.co/tmJgyp3AvW
male,3/16/12 20:11,0,@TPM Dumb on so many levels but btw women wear make-up with burkas--and knock-out outfits.
male,2/5/11 11:17,0,@Cashout_GClark and for whatever reason the WRs always struggle getting open against man coverage with cover 2 over the top. Drives me nuts
male,2/18/09 2:19,0,Liffey Falls under stars and full moon. https://t.co/W7mL1AEGSq
male,9/12/14 4:32,0,@BluebellBw @fehowarth If we have nasty experiences we tend to a) find a scapegoat and/or b) forget that experience....
male,10/1/11 19:22,0,Man I pulled an all nighter  and went to school and basically knocked during every class
male,1/28/14 9:13,0,I Just Voted for @onedirection for #ArtistOfTheYear Go Here https://t.co/m0b5CYWJsz and Vote for your favorite!  #AMAs #OneDirection cv
male,4/1/09 15:42,0,31 in the #52gamechallenge is Rivers of Alice (Wii U). Challenging point and click with a brilliant sound track. https://t.co/ZqQjX3p6RX
male,1/16/09 7:47,0,"Fair play to Bray Wyatt &amp; Roman Reigns. Their feud was pointless and went on forever, but they put on a fine gimmick-filled battle at #HIAC."
male,1/8/11 8:52,0,@scttpilgrim ive superseded tumblr and pinterest but you should totes follow my instagram for coffee pics
male,6/23/11 19:18,0,Great comments on when to ask -- and NOT to ask - for an NDA. https://t.co/p3ocqnhWXa
male,7/31/15 8:34,0,"All ready to meet @Joe_Sugg @meghansuggx and @ChloeSugg_x tomorrow__
let the 2+ hour car trip begin
@ 9am tomorrow___ https://t.co/8knr28VpW5"
male,5/12/10 14:48,0,Be stupid and act like bullets dont hurt.
male,2/16/12 15:43,0,There is obviously something mentally wrong with Hardy and everyone in the Cowboys organization is afraid of him https://t.co/XuqafLWeR6
male,4/23/15 5:23,0,Women Fitness| An exhaustive resource of Womens Fitness and Health -  https://t.co/ADOxrwdMsV
male,1/19/14 17:52,0,@DolphinEret You're irrelevant. Are you even gonna be active? You'll be out of the league and Brady will still be winning rings.
male,9/11/15 16:46,0,Finding that real champion deer and taking it on for 30 such a dream. Hunting for the sake of hunting? Using savage rifles and bows fuck off
male,9/29/11 12:33,0,"If you're thinking about buying a home, you'll want to learn a bit about mortgages. Check out the pros and cons... https://t.co/Gfkb4FbbvW"
male,4/22/11 21:40,0,It's not even that cold and I am already hating this weather
male,1/7/12 20:11,1,Just trying to go home and sleep
male,8/30/10 5:26,0,"So, I tell them I'm a pro jock, and who do you think they give me? The Dalai Lama, himself. Twelfth son of the Lama. The flowing robes"
male,4/1/15 13:29,0,"@OUATEmmaSwan ""there's only one way to find out."" Killian took Emma's arm and brought it up to his lips and gently bit it brushing his ~"
male,9/17/14 18:08,0,"@TheRalphRetort Can you do me just one favor, and please play nice with her? I know you every reason not to, but I'm exhausted from this man"
male,1/27/09 21:30,0,#halo5guardians Launch stream tonight. Running the whole campaign and hopefully some Warzone. See you tonight https://t.co/wEBKJ07o1o #Halo5
male,8/5/09 16:12,0,You have one job. And that is to live an extraordinary life. - Umair Hague #wisdom
male,4/17/09 7:10,0,"@SarfEastCaff me too - nothing quite like a proper paper. Some v good subscription deals covering print, web and mobile. Ask @Times_CS"
male,6/28/10 13:31,0,"@hestiahdruid @belghast I'm a baddie though too :P.  Remember I scream at people, yell at them, and give them so much -DKP!  :)"
male,9/2/14 8:01,0,@4231Stoke Ireland in and Afellay out
male,10/6/14 1:28,36,Retweet and follow everyone who retweets my countdown tweets to gain more ( turn my notifs on too )__
male,2/5/14 23:53,0,Companies who make a vegan version of their product and then charge extra when it's unnecessary can go fuck themselves
male,6/27/13 0:36,0,i've been thinking all day about how domestic h&amp;l's posts will be once they're out and it makes me tear up a lil (lot)
male,5/5/14 8:19,0,"@Snot_Shot Look, by and large, they were literally good crepes."
male,1/29/13 12:33,0,Watching Beyonc̩ and @NICKIMINAJ practising there stare down __
male,6/26/12 5:19,0,Let's all appreciate fetus Dan and Phil _ https://t.co/WJxzYLX4PN
male,4/25/10 3:10,0,Forex VSD System For Day Trading On M15 And H1 Timeframes! https://t.co/QLODm7gQxd #forex https://t.co/bcnOMFQwI3
male,7/27/15 20:57,0,"@alexdavis544 ""When I get back on my feet, I'll blow this open wide, and carry me home in good health."""
male,8/3/12 4:06,0,Don۪t sit back and wait for life to happen to you.  Have a plan and take the needed steps to create what you want.۝-@SteveMaraboli #quote
male,6/25/12 22:24,0,9 Demon Dogs That Want To Haunt Your Dreams And Eat Your Soul https://t.co/8Pi3IF4TNb
male,9/9/13 1:51,0,@askevanscycles hope so - did the Callander Ride It this year and it was great!
male,6/25/08 20:27,0,@Atticus_Amber @ronjatimber @RichardDawkins what about people who care and love unborn babies. Should their suffering also be counted?
male,1/10/14 7:41,0,@SamGreenx 3 Jason's and a pint of Stella on the way to Skegness will be just right
male,10/9/09 8:15,0,@LFC on Wednesday we should start with bogdan in goal. In defense our back 4. And Henderson and Alan in midfield. Then Sinclair and ibe as:
male,9/7/15 19:02,0,"team with david west, puss n boots, jerry west, Russell westbrook, and derrick rose"
male,10/29/13 11:08,0,Make her smile and she hooked __
male,1/5/09 13:53,0,Where do I sign up for a study?- Mice find shows promise for 'rapid and robust hair growth' in bald humans https://t.co/FXZfIBbQEd via @CNET
male,4/14/15 7:07,0,"""We're beyond lost and on sinful path. Wallahi this is so sad.May Allah guide us all to Islam.#earthquakeinpakistan https://t.co/IeC3c2inPz"""
male,2/7/12 10:21,0,"Some of the shit my friends conversations turn into, safe to sat many people would be scared and weirded out by it :D"
male,4/22/11 20:30,0,Charlie Sheen on Two and a Half Men is kind of a idol to me him and Soulja Boy are pretty cool and pivotal to me
male,6/8/10 12:39,0,"@d0ubleshad0w dammit
WooooOOOo
Today was my least productive day ever and it's only going to get worse tbh"
male,1/8/11 14:16,0,Won't you come here and spin with me? I've been dying to get you dizzy.
male,8/17/09 9:09,0,"The Sunset and the Lake.

https://t.co/dcKEyFE5ZB https://t.co/PQ8rrkWVz7"
male,2/23/12 5:07,0,Unreal weekend down London! Back to Wales for a few days and then back to Boro for a weekend at home #happydays
male,5/5/07 7:06,0,"All right, all right: Matthew McConaughey and Adele are coming to 'Saturday Night Live' https://t.co/0leX0YfHeZ"
male,1/13/15 18:09,0,"People are work or so damn nosey, making up stories and shit lol"
male,1/16/12 16:26,0,Meat and Shake was deeeeeecent mate
male,3/10/15 21:40,0,Apologizing doesn't always mean you're wrong and the other person is right. It means you value your #relationship more than your ego.
male,10/5/09 12:22,0,"And there are still just 2 kinds of candy in this world:

1. Great candy
2. Candy I'd eat if we ran out of all the great candy"
male,7/14/09 2:23,0,@WCWWorldwide because I mean they went down this road already and clearly saw he wasn't their guy...so what changed??
male,11/24/08 15:40,0,So I'm baffled that there are people who try to block speech and consider themselves progressive. If it quacks like a fascist... #censorship
male,11/9/12 20:23,0,Shoutout to my barber for being honest and telling me I'm growing gray hair _ԫ_ُ
male,3/4/15 15:32,0," Played Birthday by @katyperry, Magic Man by @officialheart and 2 more songs at @AnytimeFitness : https://t.co/M8ul8JLJDl @GetRockbot"
male,5/15/15 0:15,0,"*groans and slams the mathtext book shut. Picks up his phone*
No messages...as always"
male,7/27/15 14:44,0,"@TaintedOphidian -buy me a new wardrobe, I'm down to dress robes and like one pair of boxers."" His hands were already lowering, now at the-"
male,5/6/09 5:43,0,@AdoptionWales We adopted a 4yo over 2 years ago and he's experienced loads of 'firsts' with us. Every one a privilege and a joy.
male,11/11/11 17:48,0,@jsnider33 and look at the turnover on the d-line from last year to this year. And they still blow! But no it's just the players fault.
male,10/29/12 18:19,0,"and endurance produces character, and character produces hope, -Romans 5:4 #WordToMyPeoples #Word"
male,8/14/10 7:00,0,We just had #Maggi purchased on Black!!! And we have the news that its gonna be back!! @MaggiIndia #BestDayEver https://t.co/qX8OArmwLZ
male,4/7/15 8:29,0,Gained 36 followers and lost 1 (stats by https://t.co/75z6DPm6mm)
male,12/3/13 14:30,0,Christian Wood isn't the issue. Though the soon to be three years and 10s of millions of unused cap space are. https://t.co/8mS0fic72e
male,3/23/14 16:57,0,"I just found a short story I wrote last year about getting clean, and it's coincidentally pretty similar to what caused me to get clean."
male,5/16/13 13:25,0,"Conflicting stories between Borno state Governor and Army chief, on Boko Haram occupation https://t.co/lkYw3JnAXm"
male,1/14/11 21:26,0,I am so hungry and I'm craving a fatass torta
male,1/4/14 17:59,0,Doing pediatric Sonography PowerPoint listening to @GloriaEstefan Let it Loose album.  I'm  29 and loving her still.
male,2/18/10 0:04,0,@_Bonga @JussDaTip twas lemon and herb
male,7/1/15 19:12,0,@LARRAYOX ITS MY BIRTHDAY! And all I want is a notice from you._
male,2/8/09 4:00,0,@mdwsyd It does. The House of Lords increasingly demonstrates the benefits it brings of expertise and independence.
male,10/17/15 12:24,0,@JesseJackmanXXX @HustlaBall_BLN I hope so too! I like you all so much and would like to talk to you...
male,8/15/11 3:46,0,"@JoelOsteen ,thank you.I still await my financial breakthrough in Jesus name.Please pray for my reunion with my wife and children."
male,10/3/11 16:58,0,Apparently you're supposed to drink at least 2 litres of water PER DAY! It's nearly 8:30pm and i'm only half way! _ https://t.co/hzMhUQsv0T
male,8/8/11 12:09,0,"Even though they might not appreciate it or acknowledge it, always go above and beyond for them. It will pay off soon ;)"
male,2/11/12 7:14,0,"I'm burning and I'll blacken my lungs, boy you know it feels good with fire back on your tongue. #panicatthedisco #afycso10years"
male,7/22/12 12:56,0,We be there for him and do everything for him and all he say is you don't love him__
male,2/17/11 13:23,0,@KKN_666666 @_Mans00r And finally
male,6/1/12 9:57,0,I'm still fly I'm sky high and I dare anybody tryta cut my wings
male,11/28/08 1:38,0,Forex VSD System For Day Trading On M15 And H1 Timeframes! https://t.co/m9pt0rqSY4 #forex https://t.co/ptkhdm7Xxl
male,11/15/11 9:02,0,"If you don't value your time, neither will others. Stop giving away your time and talents- start charging for it. ~Kim Garst"
male,7/1/14 9:46,0,@Michael5SOS I heard it and love it so
male,7/26/14 0:04,0,@BasedFahim thanks man and I'll never know
male,6/17/13 9:00,0,That's between me and the sender lol
male,1/22/10 8:20,0,"Yup... I could see it coming and it actually happened...
Wish articles wouldn't post pictures of _____'s face... #SPOILERS! #TheWalkingDead_"
male,4/13/15 13:51,0,@rexanneperry1 @Quinnqueens and other things that go bump in the night https://t.co/xa8SIaB83h
male,7/12/07 4:57,0,@digg WRONG! Bacon and sausage aren't cancer causing because they're meat. They're cancer causing because they're radically industrialized.
male,7/15/09 5:40,0,@DarrenBigmore mate they are awesome just need the legs to go with them now and I'll be ok ____ԍ_ُ
male,11/13/12 12:14,0,I just wanna sleep and sleep and eat pizza and sleep
male,9/16/14 11:42,0,@Mar1a_Horan @MusomasFBI2015 and dont make a temporary solution to a permanent problem
male,11/19/14 21:18,0,Don't want a job where I gotta take work home and do it on my time _٪_ُ_
male,8/13/14 11:56,0,@nigel_danieI she's probably high and is trying to keep it low key
male,1/26/10 23:27,0,@Jessica_josie04 ayee hush and take my money lol
male,9/27/12 18:45,0,@ThatJeanaGirl_  you and me both
male,9/11/11 18:11,0,@MattJones36 Damn... All the hard running he does and he goes down stepping on his own lineman.
male,2/17/14 15:58,0,I remember one time when everyone was messing around and I got licked by a firework to my back. I laughed it off. But tbh it was _...
male,7/8/14 6:34,0,Always I spend my time with your songs and ur movies THANK YOU for what you do for us...@SrBachchan https://t.co/qI7g0vHBxl
male,1/31/12 10:41,0,@tewhalen And I've heard the schools -&gt; home prices thing from a lot of people anecdotally. Don't think anyone's formally studied it.
male,12/27/14 3:46,0,@Gurmeetramrahim #BlockBusterMSG2 grand salut in bergamo italy and green s welfer fors
male,10/18/13 10:13,0,#California Which beach do you like the best and Why?
male,2/16/12 7:04,0,@LaprasRider invite me the next time you do and I'll be there
male,10/17/11 21:01,0,when someone asks you for a lighter and you say am i dancing sexy yet
male,12/20/11 6:44,0,"When u sitting With mum and the nudes drop 
__________________________"
male,11/1/11 8:44,0,"To address this problem I may have to get money together and buy jumpers, I'll no longer be cold when I wear them"
male,1/6/11 16:59,0,I made someone quit on MyTeam!while up 16 and they gave ME a loss. @NBA2K @Ronnie2K @LD2K FIX YOUR GAME!
male,6/10/13 18:56,0,@MichelleDBeadle is smarter than @marcelluswiley and he is smarter than Greg Hardy!
male,12/6/14 23:17,0,Good Afternoon Wonderful Friends - From Paul and Turk at Forest Park!  Have a Fantastic Day! https://t.co/Xr37XmqVIi
male,10/24/09 7:17,0,"@ChalkOne @snoov603 inb4 someone find where snoov works and calls him.

For a job
Muhaha"
male,5/20/09 9:26,0,Where did these gnats come from and how do I banish them
male,7/9/14 10:12,0,@chloroformghoul allow people to talk on text and drive? drive drunk? no? people are too stupid for freedom. your theory is a dangerous one
male,12/29/08 17:44,0,MSNBC is nothing but liberals and socialists who have terrible ratings. https://t.co/CafAewSb7t
male,9/24/15 13:51,0,"@FeimM ugh same, my mom thinks that every girl around me has a crush on me, while all we do is drink and talk about boys......"
male,2/18/15 18:48,0,"@Yasmin_Ratansi Hi!! Yasmin, it's team hawk(Hoque and Alec) we forgot our hours and would love to come and get them. Have an awesome day."
male,10/11/10 8:32,0,"@yorkshiregunner Fair dues mate.The game is all about opinions.Keep it up.On the other hand,I hope The Ox proves you right and comes good."
male,6/21/09 12:15,0,This margarita is strong as fuck lmao..ima have two of these and go.
male,4/28/10 5:33,0,"@PatrickAnderso_ Why not HOV lanes for buses and cars where 95, 195, 4, &amp; 6 are 3 or 4 lanes wide in 1 direction?"
male,7/23/10 5:08,0,"When #Halo3 launched at the BFI London, MS held a live Halo match between celebs, inc' LL Cool J and Carmen Electra https://t.co/vMch4uBK8l"
male,8/3/14 4:29,0,@jonbeetle @UkTriChat I don't know thought it was a extra event.I need to do a IM 70.3 not sure when tho. Local middle distance and LCW 4me
male,11/9/12 4:04,0,"Growing and engaging with the right tweeps - gained 2 new followers in the past day, courtesy https://t.co/BriPTXFZ3o"
male,12/15/08 15:53,1,Recent Social Media articles nicely categorized https://t.co/PdlN8MyScG #Strategy #privacy #startups #corpgov #reputation #bigdata and more
male,11/28/11 16:48,0,@mrdecatur217 Difference between US flag is that flag represents us all. Worts and all. Confederate flag has been us to only intimidate me.
male,5/20/12 2:31,0,"@LabourLordsUK and @LibDemLords be like 
#taxcredits https://t.co/jjai54NwQc"
male,9/16/10 15:13,0,"@CFBMatrix Yeah that doesn't have a ring to it. Plus, Texas and OU need a whipping boy other than Kansas."
male,10/19/15 8:07,0,@ACCCBuzz Glad to have attended and be a speaker.  Excellent meeting!  https://t.co/DtZO0WixBN
male,10/19/14 7:34,0,"@zeemills ""Oh!"" That makes since. ""I thought they were random people and you were freaking me out."""
male,2/8/14 14:16,0,Music and thinking y she haven't text me back yet
male,4/7/09 9:58,0,@daniel_dudley Shocking and sad :( #MIS2015
male,7/15/14 12:20,0,@anniefinn I get excited when I've no 5.45am session in the morning and get to lie in til 6am!
male,4/25/10 3:10,0,Forex Profit Predictor By Derek Frey And John Rawlins-520% Return in 3 Months! https://t.co/HISn9ZHvHz #forex
male,7/6/10 13:40,0,. . . you will find Him if you seek Him with all your heart and with all your soul |Deuteronomy 4:29|_ https://t.co/4iWejB3deI
male,10/25/14 14:31,0,"Hi @Harry_Styles _
@sparksflylarry 's birthday is today!! __
so can you make her dream come true,
and follow her? Pls, she loves you _ե 
-185"
male,4/21/09 11:55,0,@pratt  We use @Optimizely. They have a great UI and it's easy to use. The tests are easy to set up and their support is  phenomenal.
male,10/1/13 14:21,0,I'm watching this week's twd and ready for what it brings me
male,2/1/11 13:11,0,"Go to the places where the poorest, the abandoned and the dispossessed eke out a pitiful existence. GO SEE THE REAL WORLD! @blackwillow1"
male,4/20/10 19:05,0,"@DestinyTheGame @Bungie you guys have outdone yourself with this Halloween event, the thriller dance is hilarious, nice work and keep it up"
male,7/3/14 13:28,0,"@DaftCario I only have the Reach poster, Halo 3 poster, ORAS poster and a Splatoon poster."
male,4/27/15 7:36,0,// there is no number for what i need you piece of shit service. What is the number for you're a fuck and i hate you?
male,4/26/08 15:26,0,You could be standing under 37 stories of steel and concrete with a 150 gallons of nitroglycerin strapped to the support...
male,9/28/15 15:02,1,If anyone of my followers would do a video in there YouTube channel. Shouting out my YouTube Channel and Twitter. I will do the same back.
male,8/3/10 14:01,0,This constant gloomy weather is making me gooood and sleepy!:-)
male,2/2/10 21:09,0,"@MikeBatesSBN So, Manfred's right, the diversity of mangers seems to ebb and flow a bit, but there are reasons why it's ebbing right now."
male,2/24/14 9:49,0,"Articles on supplements, minerals, vitamins, reviews, workouts, and bodybuilding: https://t.co/A4Z4VlP51M 
#fitness #motivaiton"
male,8/1/13 11:12,0,@deavonnie your a mess. I'm gonna start working through Angelica and Vicki
male,7/3/08 18:00,0,"Romance, Love, Passion, Suspense, and a little bit of magic! Your Soul Was Made for Mine by C. L. Hunter... https://t.co/wnBaNRqwJY"
male,11/28/08 1:38,0,Forex Profit Predictor By Derek Frey And John Rawlins-520% Return in 3 Months! https://t.co/sU28AUk8xS #forex
male,4/25/14 18:22,0,I MADE A CHICK FIL A QUESADILLA AND ITS AMAZING GOD BLESS like no joke im going to cry watch my snap story for proof lol
male,10/30/07 18:40,0,"#SocialMedia is not just #selfies and #memes it's also serious #crime fighting. #WhatsYourSuperPower?

https://t.co/l2hCWPAIy8"
male,7/12/14 3:58,0,Getting confused between tampons and tax credits tbh
male,3/17/12 13:07,0,"@Harry_Styles thank you for being so genuine and an incredible human. You're so selfless and humble, would you mind following me?  108,645"
male,3/29/10 16:38,0,@ReebokClassicCA @LIVESTOCKcanada had to wake up at 3 am EST to make sure I did! Stoked on the product and the buildup on Twitter!
male,11/12/10 18:59,0,I've been watching Fantastic Four for 10 minutes and I couldn't resist the thought that this is a mini House Of Cards casts reunion. Hahaha.
male,9/6/10 22:57,0,@5xNatl_Champs lmao I was about to die with that shit as soon as pen hits paper the planes will be up and running
male,12/11/08 12:56,0,@PROM_QU33N go to RDU and ask for safe quarter
male,8/24/13 17:17,0,And the straight one cheated on me.
male,9/17/10 19:22,0,"Happiness is when what you think, what you say, and what you do are in harmony. Mahatma Gandhi https://t.co/s6ALmIvNCj"
male,3/14/13 6:55,0,@Nekudge @radhabalboaa I made it. And you can only sign up with your humbleness. Ε
male,10/14/11 13:05,0,@BullandFox my knock on Benjamin is he stood and watched that first play instead of blocking the guy who picked up fumble
male,1/9/12 19:43,0,The perfect allergy-friendly and gluten-free fall treat! Check out our new recipe! - https://t.co/YyrDYqqQGv
male,10/8/08 6:44,0,@DonnaDitota1 probably a nod to (1) Pitino; (2) Lee; (3) very talented trio of freshmen; and (4) Onuaku's projection as a first-round pick.
male,1/7/15 2:44,0,i wish i'll meet him someday and tell him how much i love him https://t.co/aKeYSlrxLF
male,6/19/12 16:14,0,@lisaswilk @secutedainty @eonianhes ok thank god. no i hace chem hw and english quiz tom
male,3/22/09 16:00,0,@SDSUMorgan Ten great cities for my daughters to consider living in and pursue technology careers in!!!
male,10/31/10 19:57,0,"@MathDoris @jerseyjazzman @njleftbehind. Adding choice and data would ""dismantle"" them.  Admitting they were weak was an ""attack."""
male,8/21/13 14:59,0,@BuzzFeed i love candy corn and guess what i like the old stuff that had bits of plastic#candycorn
male,9/3/13 20:55,0,Riparian tree cover as refugia https://t.co/wVl14k4QeG
male,10/19/15 19:42,0,Kintoki! They discovered a comet with your favorites! Booze and sugar!
male,10/26/10 8:53,0,Gag Orders Imposed By Washington To Prohibit Chemtrail and Geoengineering Truth https://t.co/K7x7JTmgLf
male,11/12/07 17:55,0,Your title tag is your best means of improving both #search #rankings and search referrals. #SEO
male,1/15/14 5:33,0,@KweenSavage lol that shit irri dawg and they wonder why idgaf but will give the ones that deserve it thy respect
male,10/8/14 11:01,0,"I am home....I had to go over the person's house for the group work it was a double whammy seeing he had a dog and smoked, can't stand that"
male,11/23/06 12:55,0,@tchaten @iMuggle @app_factor Tim if you didn't know Allie and that factor now you do great website Allie is a fantastic writer and nerd
male,2/3/14 11:25,0,But seriously I need a job and money and capitalism isn't helping
male,5/24/10 9:20,0,@toddy19 @InnesMary It's common for driver dashcam videos showing and complaining about cyclists to be the ones in the wrong.
male,8/22/12 10:21,0,@Natashajsgolf @Mike_Leitch Christ listen to u 2 better light some candles and burn some incense #fountainofknowledge__
male,1/19/12 4:00,0,California Natural Resource Agency (CNRA) and VMware vCloud Air https://t.co/h51RHeGFjy
male,6/4/14 19:23,0,If you're on my fantasy team you're supposed to be good. Get off your knees and stop blowing it for me.
male,7/28/14 17:22,0,@floralbaran AND JENN OFC. AND ANGIE
male,12/28/13 18:55,0,Ferg and fall out boy on a track wtf? https://t.co/sYnabaQXPW
male,7/4/09 3:17,0,If you want middle aged women at work to like you more show them photos of your cats and talk about them as if they're all you have
male,9/18/09 8:53,0,"@MatthewBerryTMR @FieldYates I have PIT RBs, Lamar, and GB RBs...Who do I trade away, and which WRs could I get?"
male,4/8/08 14:25,0,@JamesCurle I was baffled. I mean we win there for the first time in daggone 14 years and that's your reaction? c'mon mane
male,1/2/12 10:39,0,i be on twitter to much and thats what get me in trouble
male,1/12/14 8:59,0,If you ever feel sad just remember that the earth is 4.5 billion years old and you just managed to live at the same time as Justin Bieber
male,4/15/09 6:21,0,"@JPollock1996 As someone on Question Time said, ""Wales is now a third world country, make Stephen Crabb the leader and scrap the Assembly"" _"
male,12/4/13 11:20,0,And it's fucking female
male,6/2/09 12:36,0,@aldurham01 Nice profile pic!  ATL Hoosier nation is looking forward to following your successful HS and college career at IU
male,10/11/15 19:04,0,@JColeNC you made music fun to listen to no lie I can close my eyes and picture everything you saying scene by scene.. The biggie of N.C __ُ
male,8/11/14 13:18,0,KISS ME ON THE DICK AND SET ME FREE BUT PLZ DON'T BITE https://t.co/RvfnAKaaYz
male,3/17/11 13:22,0,"Haitians wait as authorities work out tallies of Sunday vote for prez, lawmakers and municipal offices. (From @AP) https://t.co/rBSuGjwQJf"
male,7/15/14 1:51,0,@Main_Events @KrusherKovalev @hurrymartyn @AdonisSuperman @yvonmichelGYM put pics of the emails and tag them
male,9/6/10 4:51,0,And how does this post unlook  https://t.co/tf9VBqCyxC
male,1/8/09 19:59,0,@ebwashington @binarybits OEM-owned Car2Go. OEMs and Tier 1s (or future suppliers--Google) likely in best position for AV subscription model
male,4/12/13 6:30,0,@UnderoathBand AND @twentyonepilots IN 2016???? it's gonna be a good year.
male,3/11/12 23:38,0,@VeniceMase at this point just staying healthy and seeing the core group of young guys develop
male,2/9/11 11:00,0,"I've seen so many people in sweatshirts and winter hats while I'm still rockin' a t-shirt, shorts, and flip-flips."
male,5/2/11 18:28,0,iOS added a champagne emoji and more choices of hammers but not shot glasses?
male,3/30/10 22:09,0,Need a weekend get away just me and a lady..
